property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag,30_sep_cases,last_14_days_cases,last_30_days_cases,last_60_days_cases
64068,-37.783106,145.295175,27 Cass Avenue,CROYDON,CARDINIA,19877,1.525,46,1,25,10,5,3
66003,-37.764274,145.330139,21 Churchill Drive,MOOROOLBARK,WEST WIMMERA,19876,1.826,51,1,0,0,0,0
39128,-37.750405,145.033371,129 Liberty Parade,not available,not available,19933,2.313,31,1,not available,not available,not available,not available
55526,-37.828905,145.068361,32 Brinsley Road,CAMBERWELL,MELBOURNE,19852,0.31,19,1,23,11,8,5
56366,-37.852855,145.098638,20 Gilmour Street,BURWOOD,MARIBYRNONG,19849,1.598,25,1,22,7,5,3
23627,-37.659331,144.903853,4 Dorset Drive,GREENVALE,HORSHAM,44817,1.963,35,1,0,0,0,0
30865,-37.756814,145.002643,18 Mansfield Street,THORNBURY,LATROBE,20014,0.408,31,1,2,2,1,0
16686,-37.711712,144.950402,19 Battersea Street,HADFIELD,WYNDHAM,19962,0.949,27,1,99,43,33,20
48828,-37.809721,145.038112,900 Glenferrie Road,KEW,SOUTH GIPPSLAND,19904,1.314,12,1,2,0,0,0
59705,-37.8276628,145.2061317,25 Davison Street,MITCHAM,PORT PHILLIP,19901,1.137,33,1,25,8,5,3
44238,-37.689978,145.091261,13 Goolgung Grove,GREENSBOROUGH,GLEN EIRA,19985,2.156,46,1,15,4,2,1
20634,-37.772071,144.954112,17 Fallon Street,BRUNSWICK,MARIBYRNONG,19969,0.519,15,1,22,7,5,3
44661,-37.695484,145.125812,22 Wahroonga Crescent,GREENSBOROUGH,GLEN EIRA,19985,1.81,46,1,15,4,2,1
896,-37.808038,144.887945,34 Seddon Street,SEDDON,EAST GIPPSLAND,19997,0.687,not available,0,1,0,0,0
29677,-37.7710228,144.999939,20 Lawry Street,NORTHCOTE,MURRINDINDI,20016,0.429,28,1,0,0,0,0
60501,-37.8341522,145.2152863,16 Liddle Way,VERMONT,CENTRAL GOLDFIELDS,19901,1.711,33,1,0,0,0,0
17423,-37.700238,144.92332,54 Cromwell Street,GLENROY,WYNDHAM,20032,0.719,28,1,99,43,33,20
24533,-37.71603,144.970242,65 Lorne Street,FAWKNER,MONASH,19962,0.867,27,1,16,4,3,2
62138,-37.810183,145.237634,6 Georges Road,RINGWOOD,MACEDON RANGES,19902,0.991,35,1,1,1,1,0
8334,-37.750126,144.748882,251 Westwood Drive,BURNSIDE,MOYNE,20002,4.537,28,1,0,0,0,0
34946,-37.712942,145.001943,42 Daventry Street,RESERVOIR,EAST GIPPSLAND,20010,0.624,40,1,1,0,0,0
50983,-37.78113,145.103586,2 Nola Street,DONCASTER,MORELAND,19896,4.262,25,1,111,50,47,25
55036,-37.830716,145.066138,14 Derby Street,CAMBERWELL,MELBOURNE,19852,0.32,19,1,23,11,8,5
52434,-37.831117,144.995768,16 Gordon Street,CREMORNE,WELLINGTON,19907,0.537,not available,0,0,0,0,0
77962,-37.918717,145.163648,343 Wellington Road,MULGRAVE,MACEDON RANGES,19914,3.094,33,1,1,1,1,0
87149,-37.912904,145.005606,83 William Street,BRIGHTON,HUME,19951,0.853,not available,0,332,214,155,80
5126,-37.859284,144.844717,3 Newton Court,SEAHOLME,WHITEHORSE,19927,1.007,not available,0,12,1,1,1
46140,-37.7212028,145.124176,50 Looker Road,MONTMORENCY,PORT PHILLIP,19986,0.697,48,1,25,8,5,3
23911,-37.697908,144.969209,11 Jennifer Street,FAWKNER,MONASH,19961,0.96,29,1,16,4,3,2
61213,-37.779744,145.24373,12 Hexham Street,WARRANWOOD,MACEDON RANGES,19879,3.628,38,1,1,1,1,0
3163,-37.814475,144.89198,24 Avoca Street (off Woods St),YARRAVILLE,MITCHELL,19996,0.236,not available,0,14,5,3,1
85278,-37.88393,145.011886,15 Edward Street,ELSTERNWICK,MORELAND,19954,0.969,not available,0,111,50,47,25
49978,-37.773594,145.099239,18 Ralph Street,BULLEEN,MARIBYRNONG,19935,3.855,34,1,22,7,5,3
50807,-37.790067,145.133997,13B Outlook Drive,DONCASTER,MORELAND,20042,3.425,22,1,111,50,47,25
29427,-37.766218,144.989917,140 Bent Street,NORTHCOTE,MURRINDINDI,20016,0.622,28,1,0,0,0,0
52043,-37.8186515,145.0058922,1/19-23 Palmer Street,RICHMOND,EAST GIPPSLAND,19906,1.001,8,1,1,0,0,0
8108,-37.755616,144.750949,14 Lewis Avenue,BURNSIDE,MOYNE,20002,4.48,28,1,0,0,0,0
64397,-37.801231,145.299359,392 Mount Dandenong Road,CROYDON,CARDINIA,19878,1.77,42,1,25,10,5,3
71684,-37.859466,145.238749,6 Cherrington Square,WANTIRNA,CENTRAL GOLDFIELDS,19870,3.248,41,1,0,0,0,0
67148,-37.742175,145.344895,19 Newhaven Court,LILYDALE,FRANKSTON,19876,1.504,51,1,3,3,2,1
79350,-37.93847,145.161828,757 Princes Hwy,SPRINGVALE,GREATER BENDIGO,19913,1.43,35,1,0,0,0,0
49807,-37.768761,145.099852,1 Rose Avenue,BULLEEN,MARIBYRNONG,19935,3.68,34,1,22,7,5,3
17210,-37.70326,144.938133,40 Cosmos Street,GLENROY,WYNDHAM,20032,1.845,28,1,99,43,33,20
17671,-37.699696,144.925642,74 Paget Avenue,GLENROY,WYNDHAM,20032,0.916,28,1,99,43,33,20
68538,-37.85812,145.01902,42A Armadale Street,ARMADALE,BRIMBANK,19945,0.187,15,1,77,34,21,12
40906,-37.705473,145.056162,6 Avon Court,BUNDOORA,WODONGA,19984,2.506,42,1,3,0,0,0
23422,-37.656814,144.904163,14 Piccadilly Court,GREENVALE,HORSHAM,44817,1.983,35,1,0,0,0,0
56687,-37.852159,145.129807,4/380 Burwood Highway,BURWOOD,MARIBYRNONG,19875,2.573,not available,0,22,7,5,3
17763,-37.697596,144.943402,83 JOHN STREET,GLENROY,WYNDHAM,19961,1.404,29,1,99,43,33,20
39018,-37.7578468,145.0347138,75 Jellicoe Street,IVANHOE,BASS COAST,19933,1.548,31,1,0,0,0,0
51963,-37.7984352,145.1752472,55 Roy Street,DONVALE,CASEY,19899,2.465,28,1,69,22,14,7
52806,-37.832835,144.999304,25 Durham Street,RICHMOND,EAST GIPPSLAND,19907,0.742,not available,0,1,0,0,0
50692,-37.78873,145.153038,1/3 Leeds Street,DONCASTER EAST,CASEY,19898,3.495,27,1,69,22,14,7
84877,-37.877359,144.979549,322 Barkly Street,ELWOOD,MORELAND,19955,1.386,not available,0,111,50,47,25
54461,-37.8248179,145.0291099,38 Wattle  Road,HAWTHORN,YARRA,19905,0.639,10,1,15,7,5,3
96875,-38.018036,145.275608,47 Glencairn Avenue,HALLAM,GLEN EIRA,19885,0.512,50,1,15,4,2,1
73822,-37.865652,145.269796,53 Western Road,BORONIA,TOWONG,19869,1.405,44,1,0,0,0,0
76397,-37.8993034,145.0854492,72A Carlisle Crescent,HUGHESDALE,BASS COAST,19917,0.278,25,1,0,0,0,0
70731,-37.880847,145.098087,32 Aloomba Street,CHADSTONE,MELTON,19839,0.969,not available,0,87,28,19,10
24562,-37.697217,144.961656,7 Patricia Drive,FAWKNER,MONASH,19961,0.456,29,1,16,4,3,2
71139,-37.845441,145.23334,14 Tabilk Court,WANTIRNA,CENTRAL GOLDFIELDS,19871,2.143,37,1,0,0,0,0
34922,-37.725347,145.010677,40 Southernhay Street,RESERVOIR,EAST GIPPSLAND,20011,0.774,37,1,1,0,0,0
61604,-37.8196602,145.2330627,24 Caroline Street,RINGWOOD,MACEDON RANGES,19902,0.553,35,1,1,1,1,0
91954,-37.9786606,145.0594025,11 Anderson Court,MENTONE,WEST WIMMERA,19865,0.618,43,1,0,0,0,0
19805,-37.67154,144.898305,63 Harricks Crescent,ATTWOOD,MOYNE,20030,2.27,32,1,0,0,0,0
87464,-37.945682,145.020487,19a Swyer Street,HAMPTON,WYNDHAM,19948,1.489,not available,0,99,43,33,20
75704,-37.8928223,145.0790863,13 Paget Street,HUGHESDALE,BASS COAST,19918,0.262,23,1,0,0,0,0
41261,-37.714737,145.037325,9 Green Avenue,KINGSBURY,ALPINE,20009,2.562,41,1,0,0,0,0
61237,-37.808627,145.229245,12 Woodside Avenue,RINGWOOD,MACEDON RANGES,19902,0.808,35,1,1,1,1,0
83035,-37.890453,145.243796,14 Graham Road,KNOXFIELD,SOUTHERN GRAMPIANS,19868,4.619,46,1,0,0,0,0
33119,-37.7487335,145.0061493,7 Flett Street,PRESTON,BOROONDARA,20013,0.634,33,1,12,3,2,1
53970,-37.822178,145.021292,1 Wyuna Avenue,HAWTHORN,YARRA,19905,0.146,10,1,15,7,5,3
79500,-37.983574,145.184887,10 APPOLO CT,KEYSBOROUGH,KINGSTON,19889,0.834,42,1,13,4,2,1
11526,-37.7700005,144.8815918,55 Endeavour Drive,MARIBYRNONG,BAW BAW,20027,2.98,not available,0,3,0,0,0
20291,-37.759069,144.951754,1 Rose Street,BRUNSWICK,MARIBYRNONG,19967,0.821,18,1,22,7,5,3
13061,-37.705284,144.750193,39 Timele Drive,HILLSIDE,GREATER DANDENONG,20000,2.16,34,1,36,9,6,3
75062,-37.905566,145.070434,34 Kinlock Ave,MURRUMBEENA,MOIRA,19918,1.346,23,1,0,0,0,0
32305,-37.749832,145.008111,217 Raglan Street,PRESTON,BOROONDARA,20013,0.845,33,1,12,3,2,1
10424,-37.781987,144.929243,33 Farnham Street,FLEMINGTON,WHITTLESEA,20040,0.594,10,1,152,69,45,23
51444,-37.777,145.129918,46 Cantala Drive,DONCASTER,MORELAND,20042,4.754,22,1,111,50,47,25
12749,-37.723919,144.77518,24 Longfellow Drive,DELAHEY,BULOKE,20001,1.738,30,1,0,0,0,0
26777,-37.606712,144.92361,4 Exmouth Road,CRAIGIEBURN,YARRA RANGES,40221,1.82,41,1,5,3,2,1
26816,-37.603173,144.916805,4 Long Island Circuit,CRAIGIEBURN,YARRA RANGES,40221,2.341,41,1,5,3,2,1
6191,-37.783998,144.839785,14 Wilkinson Road,SUNSHINE,KNOX,20021,0.789,20,1,23,5,3,2
26521,-37.601898,144.936219,32 Bainbridge Close,CRAIGIEBURN,YARRA RANGES,40221,0.626,41,1,5,3,2,1
12762,-37.717999,144.767219,25 Barley Court,DELAHEY,BULOKE,20000,1.973,34,1,0,0,0,0
62149,-37.79753,145.244987,6 Nestan Drive,RINGWOOD,MACEDON RANGES,19879,1.669,38,1,1,1,1,0
34733,-37.724403,144.989241,34 Bourke Street,RESERVOIR,EAST GIPPSLAND,20011,1.27,37,1,1,0,0,0
5392,-37.7833672,144.8579712,1 Hancock Crescent,BRAYBROOK,HUME,20022,1.819,16,1,332,214,155,80
36167,-37.674462,145.036758,136 Darebin Drive,LALOR,KINGSTON,20006,1.97,48,1,13,4,2,1
32520,-37.738043,145.01419,2a Kitchener Gve,PRESTON,BOROONDARA,20012,1.204,35,1,12,3,2,1
28495,-37.803452,144.989391,135 Rupert Street,COLLINGWOOD,MOONEE VALLEY,19976,0.401,18,1,41,17,12,6
55742,-37.84201,145.09608,5 Gleeson Avenue,CAMBERWELL,MELBOURNE,19849,1.731,25,1,23,11,8,5
78129,-37.9224739,145.1874695,5 Cooley Lane,MULGRAVE,MACEDON RANGES,19913,4.235,35,1,1,1,1,0
42603,-37.7675209,145.0616303,8 Glen Drive,EAGLEMONT,MORELAND,19934,0.805,33,1,111,50,47,25
59218,-37.826076,145.19103,1/15 Ronald Street,MITCHAM,PORT PHILLIP,19900,0.901,31,1,25,8,5,3
72691,-37.8564268,145.2970673,1 Ronald Crescent,BORONIA,TOWONG,19869,1.2,44,1,0,0,0,0
83385,-37.8517342,145.0091553,10 Woodfull Street,PRAHRAN,BOROONDARA,19946,0.431,14,1,12,3,2,1
93778,-38.0233307,145.1001892,97 Station Street,ASPENDALE,YARRIAMBIACK,19862,0.465,51,1,0,0,0,0
83944,-37.849009,145.004974,37 Westbourne Street,PRAHRAN,BOROONDARA,19947,0.551,12,1,12,3,2,1
74160,-37.9152603,145.2816467,31 Claremont Avenue,LYSTERFIELD,BALLARAT,19867,3.386,49,1,2,1,1,0
48582,-37.801891,145.033244,57 Peel Street,KEW,SOUTH GIPPSLAND,19904,2.195,12,1,2,0,0,0
7615,-37.746114,144.7777,7 Dover Street,ALBANVALE,HEPBURN,20002,1.97,28,1,-1,0,0,0
87134,-37.909903,145.003146,8 York Street,BRIGHTON,HUME,19952,0.56,not available,0,332,214,155,80
41715,-37.736944,145.069982,17 Pyalong Avenue,ROSANNA,EAST GIPPSLAND,19936,0.741,36,1,1,0,0,0
33206,-37.741324,145.019736,8 Marjorie Street,PRESTON,BOROONDARA,20012,1.715,35,1,12,3,2,1
10719,-37.785393,144.926374,6 Kiama Road,FLEMINGTON,WHITTLESEA,20040,0.314,10,1,152,69,45,23
54125,-37.8356056,145.0349426,15 Gardiner Road,HAWTHORN,YARRA,19910,0.496,not available,0,15,7,5,3
57987,-37.817109,145.161717,30 Linden Street,BLACKBURN,GREATER GEELONG,19898,1.079,27,1,1,2,2,1
18701,-37.6791115,144.9067078,32 Ripplebrook Drive,BROADMEADOWS,WODONGA,20030,1.217,32,1,3,0,0,0
25873,-37.600687,144.91078,2/23 Leveque Loop,CRAIGIEBURN,YARRA RANGES,40221,2.869,41,1,5,3,2,1
47050,-37.7075424,145.1591187,31 Shalbury Avenue,ELTHAM,FRANKSTON,19987,1.197,52,1,3,3,2,1
42238,-37.751722,145.060634,42 Martin Street,HEIDELBERG,MONASH,19935,0.595,34,1,16,4,3,2
16693,-37.714748,144.935057,19 Freeman Drive,GLENROY,WYNDHAM,20033,1.243,26,1,99,43,33,20
90747,-37.960955,145.069175,49 Lorna St,CHELTENHAM,YARRA RANGES,19866,1.429,40,1,5,3,2,1
28279,-37.795686,144.980918,399 Napier Street,FITZROY,NILLUMBIK,19975,1.25,19,1,4,1,1,1
93419,-38.00204,145.079429,4A Rennison Street,PARKDALE,STONNINGTON,19863,0.88,48,1,19,4,3,1
64379,-37.7720947,145.2845154,38 Fairview Avenue,CROYDON NORTH,GOLDEN PLAINS,19878,2.618,42,1,0,0,0,0
84360,-37.852397,144.988148,77 Raleigh Street,WINDSOR,MAROONDAH,19958,0.354,not available,0,23,3,2,1
19133,-37.686527,144.925411,69 Meredith Street,BROADMEADOWS,WODONGA,20030,0.64,32,1,3,0,0,0
43096,-37.717768,145.08643,33 Harborne Street,MACLEOD,WANGARATTA,19984,0.792,42,1,0,0,0,0
4356,-37.8336105,144.8674774,3/91 Gordon Street,NEWPORT,MANSFIELD,19995,1.654,not available,0,0,0,0,0
12319,-37.710709,144.778811,14 Hume Drive,SYDENHAM,HEPBURN,20000,1.141,34,1,-1,0,0,0
15147,-37.738867,144.908142,25 Holyrood Avenue,STRATHMORE,KNOX,20036,1.458,19,1,23,5,3,2
50503,-37.7538032,145.1353455,2 Carole Street,TEMPLESTOWE,MOUNT ALEXANDER,19986,4.451,48,1,0,0,0,0
9249,-37.852949,144.725913,10 Spiteri Place,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.667,not available,0,0,0,0,0
79088,-37.9477,145.158935,41 Virginia Street,SPRINGVALE,GREATER BENDIGO,19913,0.521,35,1,0,0,0,0
38387,-37.7833079,145.0226214,6 Perry Street,ALPHINGTON,BANYULE,19930,0.681,26,1,22,12,7,4
66251,-37.7651138,145.3291779,33 CHURCHILL DRIVE,MOOROOLBARK,WEST WIMMERA,19876,1.947,51,1,0,0,0,0
87763,-37.939901,145.008144,47 Service Street,HAMPTON,WYNDHAM,19949,0.623,not available,0,99,43,33,20
84516,-37.872908,144.992695,46 Brunning Street,BALACLAVA,DAREBIN,19956,0.387,not available,0,41,21,15,8
3726,-37.8132667,144.8820953,6 Loch Street,YARRAVILLE,MITCHELL,19996,0.746,not available,0,14,5,3,1
91157,-37.987635,145.043595,102 Tramway Parade,BEAUMARIS,TOWONG,19865,1.996,43,1,0,0,0,0
14211,-37.746315,144.9255676,297 Pascoe Vale Road,ESSENDON,NILLUMBIK,20035,0.34,21,1,4,1,1,1
36748,-37.635345,145.022279,11 Mediterranean Way,EPPING,FRANKSTON,20005,2.017,51,1,3,3,2,1
65920,-37.773906,145.31799,19 Meadowlark Lane,MOOROOLBARK,WEST WIMMERA,19877,1.302,46,1,0,0,0,0
24883,-37.572509,144.928077,1 Hibernia Place,CRAIGIEBURN,YARRA RANGES,40221,3.525,41,1,5,3,2,1
72057,-37.847374,145.2514191,14 Susan Street,BAYSWATER,INDIGO,19870,1.596,41,1,-1,0,0,0
40421,-37.694605,145.069866,34 David Crescent,BUNDOORA,WODONGA,19984,2.193,42,1,3,0,0,0
53210,-37.830205,144.99929,4 Burgess Street,RICHMOND,EAST GIPPSLAND,19907,0.466,not available,0,1,0,0,0
20032,-37.7958717,144.973465,120 Canning Street,CARLTON,STRATHBOGIE,19843,1.689,2,1,0,0,0,0
95132,-37.923707,145.044184,20 Riddle Street,BENTLEIGH,HOBSONS BAY,19938,0.781,32,1,20,14,15,10
58572,-37.803924,145.184245,14 Ferdinand Street,NUNAWADING,STONNINGTON,19900,1.707,31,1,19,4,3,1
55025,-37.845761,145.077356,132A Fordham Ave,CAMBERWELL,MELBOURNE,19850,0.253,23,1,23,11,8,5
19417,-37.660622,144.928003,35 Childers Crescent,COOLAROO,COLAC-OTWAY,44817,0.177,35,1,1,0,0,0
9465,-37.852516,144.734893,3 Kentwell Street,TRUGANINA,CENTRAL GOLDFIELDS,46468,2.222,not available,0,0,0,0,0
1488,-37.7964935,144.8920288,86 Commercial Road,FOOTSCRAY,WHITTLESEA,20024,0.67,12,1,152,69,45,23
60174,-37.811687,145.201698,63 Burnett Street,MITCHAM,PORT PHILLIP,19900,1.106,31,1,25,8,5,3
78838,-37.938346,145.165928,22 Hillside Street,SPRINGVALE,GREATER BENDIGO,19913,1.655,35,1,0,0,0,0
39927,-37.699501,145.0672913,2 Bingham Court,BUNDOORA,WODONGA,19984,1.931,42,1,3,0,0,0
49905,-37.7769966,145.0895081,14 Balwyn Road,BULLEEN,MARIBYRNONG,19935,3.366,34,1,22,7,5,3
26169,-37.595578,144.907772,26 Conservation Drive,CRAIGIEBURN,YARRA RANGES,40221,3.208,41,1,5,3,2,1
83138,-37.883881,145.247127,29 Foster Crescent,KNOXFIELD,SOUTHERN GRAMPIANS,19869,4.181,44,1,0,0,0,0
61684,-37.790935,145.252847,29 Berkley Road,RINGWOOD,MACEDON RANGES,19879,2.35,38,1,1,1,1,0
73334,-37.845975,145.298011,24 Pope Avenue,BORONIA,TOWONG,19869,2.006,44,1,0,0,0,0
25981,-37.600348,144.929406,22 Bridgewater Road,CRAIGIEBURN,YARRA RANGES,40221,1.237,41,1,5,3,2,1
76914,-37.9115753,145.125473,55 Stockdale Avenue,CLAYTON,HINDMARSH,19915,1.52,30,1,0,0,0,0
18140,-37.6830101,144.9099121,13 Lorraine Crescent,JACANA,ALPINE,20030,0.854,32,1,0,0,0,0
92723,-38.001835,145.103519,14 Purtell Close,MORDIALLOC,PORT PHILLIP,19863,1.487,48,1,25,8,5,3
54351,-37.829627,145.035233,2a Glen Street,HAWTHORN,YARRA,19904,0.914,12,1,15,7,5,3
33171,-37.7432938,144.9829559,747 Bell St,PRESTON,BOROONDARA,20013,1.533,33,1,12,3,2,1
14626,-37.746422,144.917798,58 Glass Street,ESSENDON,NILLUMBIK,20036,0.29,19,1,4,1,1,1
82045,-37.9927902,145.2332001,29 CHESTNUT RD,DOVETON,HINDMARSH,19888,2.081,45,1,0,0,0,0
87026,-37.9010811,145.0014191,7 Elm Grove,BRIGHTON,HUME,19952,0.436,not available,0,332,214,155,80
33358,-37.721023,145.015973,1 Delaware Street,RESERVOIR,EAST GIPPSLAND,20010,0.914,40,1,1,0,0,0
77402,-37.929972,145.160684,11 Bellevue Court,MULGRAVE,MACEDON RANGES,19914,2.138,33,1,1,1,1,0
94827,-37.906583,145.02786,15 Clee Street,MCKINNON,HORSHAM,19940,1.005,28,1,0,0,0,0
6889,-37.7850172,144.8241241,6/22 Forrest Street,ALBION,MOIRA,20004,0.82,23,1,0,0,0,0
89524,-37.961111,145.019738,4/196 Bluff Road,SANDRINGHAM,PYRENEES,19948,1.791,not available,0,0,0,0,0
26363,-37.612184,144.93499,3 Lindfield Court,CRAIGIEBURN,YARRA RANGES,40221,1.367,41,1,5,3,2,1
66846,-37.758694,145.343927,1/6 Black Street,LILYDALE,FRANKSTON,19876,0.485,51,1,3,3,2,1
50517,-37.7545738,145.1355133,21 Hawtin Street,TEMPLESTOWE,MOUNT ALEXANDER,19986,4.538,48,1,0,0,0,0
95715,-37.933635,145.045632,4 Dulcie Grove,BENTLEIGH,HOBSONS BAY,19937,0.784,34,1,20,14,15,10
23319,-37.6564178,144.9044342,1 Marleybourne Court,GREENVALE,HORSHAM,44817,1.97,35,1,0,0,0,0
85393,-37.8937454,145.0052643,21 St James Parade,ELSTERNWICK,MORELAND,19953,0.342,not available,0,111,50,47,25
85662,-37.893991,145.009595,45 Bertram Street,ELSTERNWICK,MORELAND,19953,0.563,not available,0,111,50,47,25
23930,-37.715443,144.965034,115 Lorne Street,FAWKNER,MONASH,19962,0.405,27,1,16,4,3,2
94155,-38.071343,145.132319,22 Dahmen Street,CARRUM,QUEENSCLIFFE,19858,0.952,58,1,0,0,0,0
33595,-37.72022,144.991704,10B Kia Ora Road,RESERVOIR,EAST GIPPSLAND,20011,1.333,37,1,1,0,0,0
66804,-37.746262,145.340103,1 Conlan Way,LILYDALE,FRANKSTON,19876,1.227,51,1,3,3,2,1
72967,-37.845504,145.303017,14 Rawdon Court,BORONIA,TOWONG,19869,2.332,44,1,0,0,0,0
89046,-37.949559,145.039853,86 Middleton Street,HIGHETT,GREATER DANDENONG,19872,0.217,37,1,36,9,6,3
32113,-37.7415543,145.012207,189 Gower Street,PRESTON,BOROONDARA,20012,1.076,35,1,12,3,2,1
65761,-37.761101,145.320235,14 Greenbank Drive,MOOROOLBARK,WEST WIMMERA,19876,2.494,51,1,0,0,0,0
42411,-37.748589,145.073754,58 Hodgson Street,HEIDELBERG,MONASH,19936,0.923,36,1,16,4,3,2
17631,-37.706468,144.931389,70 Glenroy Road,GLENROY,WYNDHAM,20032,1.265,28,1,99,43,33,20
92556,-37.987632,145.081005,1/6 Evan Street,PARKDALE,STONNINGTON,19864,0.731,45,1,19,4,3,1
85973,-37.895409,145.000721,108 Cole Street,BRIGHTON,HUME,19953,0.335,not available,0,332,214,155,80
65999,-37.7706833,145.3248749,21 Arkarra Court,MOOROOLBARK,WEST WIMMERA,19877,1.91,46,1,0,0,0,0
83901,-37.8525314,144.9998322,34 Lewisham Road,PRAHRAN,BOROONDARA,19957,0.789,not available,0,12,3,2,1
40131,-37.6831894,145.0532684,24 Bramble Cres,BUNDOORA,WODONGA,20007,3.446,46,1,3,0,0,0
84483,-37.8721428,144.9950562,14 Gourlay Street,BALACLAVA,DAREBIN,19956,0.325,not available,0,41,21,15,8
78441,-37.925051,145.201166,9 Haverbrack Drive,MULGRAVE,MACEDON RANGES,19891,4.851,37,1,1,1,1,0
71485,-37.860465,145.228795,37 Crestdale Road,WANTIRNA,CENTRAL GOLDFIELDS,19871,3.833,37,1,0,0,0,0
65392,-37.796793,145.304534,47 Churchill Way,KILSYTH,SURF COAST,19877,1.507,46,1,1,0,0,0
77863,-37.937008,145.206279,3 Alma Close,MULGRAVE,MACEDON RANGES,19890,4.233,40,1,1,1,1,0
33306,-37.737077,145.004975,92 Beauchamp Street,PRESTON,BOROONDARA,20012,0.43,35,1,12,3,2,1
38032,-37.7825458,145.0188013,17 Arthur Street,FAIRFIELD,NILLUMBIK,19930,0.411,26,1,4,1,1,1
38329,-37.771581,145.032229,48 Bennett Street,ALPHINGTON,BANYULE,19932,0.666,29,1,22,12,7,4
23356,-37.641817,144.89277,103 Greenvale Drive,GREENVALE,HORSHAM,44817,3.625,35,1,0,0,0,0
88228,-37.943797,145.039785,48 Worthing Road,MOORABBIN,MANSFIELD,19872,0.546,37,1,0,0,0,0
79236,-37.944481,145.162862,6 Audrey Street,SPRINGVALE,GREATER BENDIGO,19913,0.997,35,1,0,0,0,0
27522,-37.586598,144.904983,69 Bellfield Drive,CRAIGIEBURN,YARRA RANGES,40221,3.778,41,1,5,3,2,1
83502,-37.847805,144.998372,133 York Street,PRAHRAN,BOROONDARA,19947,0.487,12,1,12,3,2,1
33240,-37.736369,145.00541,86 Pender Street,PRESTON,BOROONDARA,20012,0.5,35,1,12,3,2,1
41981,-37.746816,145.089851,27 Somerset Drive,VIEWBANK,MANNINGHAM,19936,2.13,36,1,11,6,4,2
41177,-37.690281,145.074748,8 Kearney Court,BUNDOORA,WODONGA,19984,2.433,42,1,3,0,0,0
25891,-37.586387,144.915819,20 Corringa Way,CRAIGIEBURN,YARRA RANGES,40221,2.969,41,1,5,3,2,1
64944,-37.791159,145.270052,89 Alto Avenue,CROYDON,CARDINIA,19878,1.042,42,1,25,10,5,3
32797,-37.730995,144.986388,44 Dunstan Street,PRESTON,BOROONDARA,20011,1.469,37,1,12,3,2,1
74527,-37.885761,145.06107,12  Chestnut St,CARNEGIE,MELBOURNE,19920,0.225,19,1,23,11,8,5
31024,-37.763914,145.012705,250 Victoria Road,THORNBURY,LATROBE,20015,1.376,29,1,2,2,1,0
42964,-37.721326,145.099213,20 Cascades View,YALLAMBIE,MAROONDAH,19984,1.78,42,1,23,3,2,1
42126,-37.765924,145.054095,35 Silverdale Road,EAGLEMONT,MORELAND,19934,0.26,33,1,111,50,47,25
1963,-37.784187,144.880595,2/34 Cathcart Street,MAIDSTONE,BAW BAW,20023,2.003,14,1,3,0,0,0
55616,-37.8470116,145.0893707,4 Bethela Street,CAMBERWELL,MELBOURNE,19849,0.928,25,1,23,11,8,5
49457,-37.805139,145.074216,38 Sevenoaks Street,BALWYN,HOBSONS BAY,19893,2.238,20,1,20,14,15,10
18340,-37.6920433,144.9336395,18 Ophir Street,BROADMEADOWS,WODONGA,20030,1.589,32,1,3,0,0,0
88475,-37.954433,145.042709,14 Graham Road,HIGHETT,GREATER DANDENONG,19872,0.672,37,1,36,9,6,3
25345,-37.579368,144.90829,13 Thorngrove Avenue,CRAIGIEBURN,YARRA RANGES,40221,3.97,41,1,5,3,2,1
91012,-37.966534,145.077754,8 Eunice Drive,CHELTENHAM,YARRA RANGES,19865,2.031,43,1,5,3,2,1
1083,-37.805447,144.885201,47 Williamstown Road,SEDDON,EAST GIPPSLAND,20023,0.405,14,1,1,0,0,0
9047,-37.863967,144.766499,34 Heffernan Street,LAVERTON,MURRINDINDI,19923,0.538,not available,0,0,0,0,0
35721,-37.692989,144.975157,9 Churchill Avenue,RESERVOIR,EAST GIPPSLAND,19961,1.668,29,1,1,0,0,0
23687,-37.645652,144.898872,5 Oban Court,GREENVALE,HORSHAM,44817,2.939,35,1,0,0,0,0
55921,-37.831697,145.067799,72 Brinsley Road,CAMBERWELL,MELBOURNE,19852,0.164,19,1,23,11,8,5
95498,-37.908834,145.040947,30 Prince Edward Avenue,MCKINNON,HORSHAM,19940,0.284,28,1,0,0,0,0
19620,-37.673648,144.89862,2 Alison Place,ATTWOOD,MOYNE,20030,2.123,32,1,0,0,0,0
96482,-38.00269,145.259378,13 Bickford Place,HALLAM,GLEN EIRA,19885,1.905,50,1,15,4,2,1
1734,-37.809553,144.883469,123 Queensville Street,KINGSVILLE,ALPINE,20023,0.876,14,1,0,0,0,0
20585,-37.77454,144.9685364,155 Edward Street,BRUNSWICK,MARIBYRNONG,19969,0.864,15,1,22,7,5,3
80687,-37.973198,145.225561,10 Cornelius Street,DANDENONG,CARDINIA,19888,2.325,45,1,25,10,5,3
11904,-37.71466,144.823746,61 Hopkins Avenue,KEILOR,ARARAT,20001,3.1,30,1,0,0,0,0
